smiles,reorg_energy_eV
N=C1NC(=O)CO1,1.1417001234640338
O=C1CCC(=O)C1,0.3146464950932568
O=C1CCC(=O)N1,0.12173617993721564
O=C1CNC(=O)C1,0.4112110697060416
O=C1CNC(=O)N1,0.597233608341412
CC1=CC(=O)CC1,0.20364880396664375
CC1=CC(=O)NC1,0.4784850495343562
CC1=CC(=O)OC1,0.5751207547455124
NC1=CC(=O)CC1,0.3765848638049647
NC1=CC(=O)OC1,0.41780531687072653
CC1=CNC(=O)C1,0.590142725934129
CC1=CCC(=O)C1,0.5679176525318326
CC1=CCC(=O)N1,0.6676632396865898
CC1=NCC(=O)N1,0.7982863359975454
CC1=NCC(=O)O1,1.038294875253996
CC1C=CC(=O)C1,0.19329688029029057
CC1C=CC(=O)N1,0.43616264365482493
CC1C=CC(=O)O1,0.6892936895983439
O=C1C=CC(O)C1,0.4564878443907219
C#CC1CC(=N)O1,1.1909153399774368
N#CC1CC(=N)O1,1.608219939900664
C#CC1CC(=O)C1,0.12570591487747151
N#CC1CC(=O)C1,0.3303201520720904
C#CC1CC(=O)N1,0.24230036491098872
C#CC1CC(=O)O1,0.24363736979285022
N#CC1CC(=O)O1,0.44167510165425483
O=CC1CC(=O)C1,0.34242027207437786
O=CC1CC(=O)N1,0.7732155489138677
O=CC1CC(=O)O1,0.991956692741951
O=CN1CC(=O)C1,0.4417355109617347
O=C1CC=CCN1,0.5355587548165204
O=C1CC=CCO1,0.6811002013018879
O=C1CC=CCC1,0.549203529883016
O=C1CCC=CN1,0.6915312557266589
O=C1CCN=CO1,1.3111836554162437
O=C1CN=COC1,0.8168981709968648
O=C1NC=CCO1,0.6849312125341385
O=C1C=CCCC1,0.28981571254371374
O=C1C=CCOC1,0.6861312352302775
O=C1C=CCCN1,0.45955399761805893
O=C1C=CCCO1,0.6085466386284679
N=C1NC=CC1=O,0.3094541792052041
O=C1C=CCC1=O,0.9735928624377266
O=C1C=CNC1=O,1.2116227520255052
N=C1OCCC1=O,1.3492952061496908
N=C1OCOC1=O,1.6868345151669928
O=C1CCCC1=O,1.174295705926852
O=C1CCNC1=O,0.6840872509928886
O=C1CCOC1=O,1.0187001101003261
O=C1CNCC1=O,1.1456980766270135
O=C1COCC1=O,0.6874970025564835
O=C1OCOC1=O,0.9593141706191091
CC1=CCCC1=O,0.1631470039519627
CC1=CCNC1=O,0.33832414018434065
CC1=CCOC1=O,0.37162547749176156
CC1C=CCC1=O,0.5784357562170044
CC1C=CNC1=O,0.6056933057552669
CC1N=COC1=O,0.7765985244604963
CN1C=CCC1=O,0.5790661626997462
O=C1CC=CC1O,1.5319198845991195
O=C1NC=CC1O,0.8572028516409773
CC1CC=CC1=O,0.27190685683126503
CN1CC=CC1=O,0.4854120376876381
O=C1C=CCC1O,1.7907643991475197
c1cc[nH]c1,0.3380962175069726
c1c[nH]cn1,0.4666513291276715
c1ccoc1,0.33446945503692405
c1cocn1,0.49690531628402823
O=C1CCO1,0.5541018266076208
N#CC1CC1,1.308090617326343
N#CC1CO1,1.2045113522217434
c1cn[nH]c1,0.4943418664406636
O=c1[nH]cc[nH]1,0.4622995461413666
O=c1[nH]cco1,0.523802695739505
O=c1occo1,0.658650633860816
Cc1ccc[nH]1,0.4079732397622138
Cc1ccco1,0.3678294056962841
Cc1cnco1,0.4835150222179436
Cc1ncco1,0.5362489447388725
Nc1ccco1,0.633120055764266
Nc1cnco1,0.6724357925359072
Nc1ncco1,0.670283289240615
Oc1ccc[nH]1,0.5261637199846518
Oc1cnc[nH]1,0.5888626745108922
Oc1ncc[nH]1,0.6576146414772666
Cc1cc[nH]c1,0.4115498788360128
Cc1ccoc1,0.39665397806402325
Cc1cocn1,0.5132803470733052
Nc1ccoc1,0.7429968821516013
Nc1cocn1,0.6764474058218184
Oc1cc[nH]c1,0.5560494824903799
Oc1c[nH]cn1,0.5608872882730793
Oc1cocn1,0.6158069664179493
c1ccccc1,0.2911187031759255
c1ccncc1,0.8980019089840425
c1cnccn1,0.6729521288316391
c1cncnc1,0.93854898877089
c1ncncn1,0.9621713675087449
O=C1CC=CC1,0.5212447970225185
O=c1[nH]cn[nH]1,0.49355061337882944
O=c1[nH]cno1,0.593683500379484
O=c1ocno1,0.7394329508024384
O=c1onno1,0.7728177726821741
Oc1cc[nH]n1,0.6302006536097906
Oc1ccon1,0.840885726713168
Oc1ncon1,0.9995971365660807
Cc1coc(C)c1,0.42233402837337053
Cc1cc(O)co1,0.5585993266322475
Cc1coc(O)n1,0.6740918510677147
Cc1coc(C)n1,0.5414468661747378
Cc1nc(O)co1,0.6570423041212052
Nc1cc(O)co1,0.7773784847868228
Nc1coc(O)n1,0.8843989850447542
Nc1nc(O)co1,0.8505514333264728
Oc1c[nH]c(O)c1,0.7624165691631788
Oc1c[nH]c(O)n1,0.8403339067517663
Cc1ccc(C)o1,0.3835230630556907
Cc1ccc(O)[nH]1,0.5241139941463189
Cc1cnc(C)o1,0.5127667591277714
Cc1cnc(O)o1,0.6538318216353218
Nc1ccc(O)o1,1.0689546387911832
Nc1cnc(O)o1,1.041619944944614
Oc1ccc(O)[nH]1,0.676101739421938
Oc1cnc(O)[nH]1,0.7786738290142239
Cc1c[nH]c(=O)[nH]1,0.47457713889161823
Cc1c[nH]c(=O)o1,0.531229094696755
Cc1coc(=O)[nH]1,0.5465401053606911
Cc1coc(=O)o1,0.6646522439659748
Nc1c[nH]c(=O)o1,0.8860856019782659
Nc1coc(=O)[nH]1,1.1487551956706739
Nc1coc(=O)o1,0.9980630395257322
O=c1[nH]cc(O)[nH]1,0.6420436531061569
O=c1[nH]cc(O)o1,0.7617122565225145
O=c1occ(O)o1,0.9151973906609783
O=c1cc[nH]cc1,0.19843915441742865
O=c1cc[nH]cn1,0.6168214345816523
O=c1ccocc1,0.31372280415416753
O=c1ccocn1,0.8608270562399412
O=c1ncocn1,0.7871032129296509
N=c1cncco1,0.3225428621226456
O=c1cccc[nH]1,0.24767184065058245
O=c1nccc[nH]1,0.2009506849135505
O=c1cncc[nH]1,0.29135895261424594
O=c1ccnc[nH]1,0.34883718255332496
O=c1ncnc[nH]1,0.8819017405367049
O=c1cccco1,0.298277015432177
O=c1nccco1,0.3209701521045645
O=c1cncco1,0.5691727783105307
O=c1ccnco1,0.4022928058002435
O=c1ncnco1,0.9934835243384441
Cc1ccccc1,0.3278220912188772
Cc1ccncc1,0.8847053581876025
Cc1cccnc1,0.8927827354455076
C#CC1(C#C)CC1,0.6853069747412519
C#CC1(C#N)CC1,0.756986344012148
C#CC1(C#C)CO1,1.2427343608433148
C#CC1(C#N)CO1,1.0442470422476617
N#CC1(C#N)CC1,1.0428268793348252
N#CC1(C#N)CO1,1.5733958527034702
C#CC1(C=O)CC1,0.7939785538455908
N#CC1(C=O)CC1,0.4282778414690256
N#CC1(C=O)CN1,1.030207974010409
C#CC1(C=O)CO1,0.3948967747637653
N#CC1(C=O)CO1,0.5685282491103862
O=CC1(C=O)CC1,1.3876512240894954
O=CC1(C=O)CO1,0.9026724462983111
C#CC1COC1=N,1.2172373344055814
N#CC1COC1=N,1.4100352936948184
O=CC1CNC1=O,0.26487956746132113
O=CC1COC1=O,0.3422887593842461
O=CN1CCC1=O,1.3995945248007047
C#CC1CC1C#C,1.1170178335205492
C#CC1CC1C#N,1.0445645448535288
C#CC1OC1C#C,1.0381090758237406
C#CC1OC1C#N,0.9790737007861026
N#CC1CC1C#N,1.2879004939768492
N#CC1NC1C#N,1.6773570025852678
N#CC1OC1C#N,0.4300368407257338
C#CC1CC1C=O,0.40217957916866
N#CC1CC1C=O,0.29537976335814164
C#CC1NC1C=O,0.8065329137334629
N#CC1NC1C=O,0.8821807934327808
C#CC1OC1C=O,0.35513781872577965
N#CC1OC1C=O,0.4707415561460948
C#CC1CN1C=O,0.6770629548773286
N#CC1CN1C=O,0.5567607068260259
O=CC1CC1C=O,0.14148422689868312
O=CC1OC1C=O,0.6372356710180611
C#CC1=CCCC1,0.35075651137049135
C#CC1=CCOC1,0.2200744207475509
C#CC1=NCCO1,0.5146666862165148
N#CC1=CCCC1,0.4061529604368843
N#CC1=CCOC1,0.22312364848585275
N#CC1=NCCN1,0.5804595495992544
N#CC1=NCCO1,0.4909715986195806
C#CC1CC=CC1,0.39845398489615036
C#CC1CN=CO1,0.6166403427250771
N#CC1CC=CC1,0.5372293986574732
N#CC1CN=CN1,0.6769183807155059
N#CC1CN=CO1,0.6849046814204485
C#CC1C=CCC1,0.9244439600988699
C#CC1COC=N1,0.48881939464990865
C#CC1C=CCO1,0.5498163033771561
N#CC1C=CCC1,0.5197833544161767
N#CC1CNC=N1,0.5473636039296252
N#CC1C=CCN1,0.59986908675819
N#CC1C=CCO1,0.3690717965419026
O=CC1=CCCC1,0.6380319581858203
O=CC1=CCOC1,0.24780234652098443
O=CC1=NCCO1,0.3885680564271752
O=CC1CC=CC1,1.0992934166679333
O=CC1CN=CO1,0.7463530000495666
O=CC1C=CCC1,0.5270500496735622
O=CC1COC=N1,0.7251235373132658
O=CC1C=CCO1,0.7569977727998776
C#CC(=O)C1CC1,0.5994248606675683
C#CC(=O)C1CN1,1.4653517412480142
C#CC(=O)C1CO1,0.8061987849650905
C#CC(=O)N1CC1,0.8692363309291977
N#CC(=O)C1CC1,0.774031591558014
N#CC(=O)C1CN1,1.453380222317719
N#CC(=O)C1CO1,0.7340582369033655
N#CC(=O)N1CC1,0.7068776140004047
O=CC(=O)C1CC1,1.029344256990953
O=CC(=O)C1CO1,0.8780376130343939
C#CC#CC1CC1,0.5572842541423597
C#CC#CC1CN1,0.5373359857067044
C#CC#CC1CO1,0.4253953923944209
N#CC#CC1CC1,0.7079873764841977
N#CC#CC1CN1,0.736084887477773
N#CC#CC1CO1,0.6194164224361884
O=CC#CC1CC1,1.1587352755814209
O=CC#CC1CN1,0.8611880154494429
O=CC#CC1CO1,0.38514940673849196
C1=CC=CCC=C1,0.8443156147077389
C#Cc1ccn[nH]1,0.32728229869826464
C#Cc1ccno1,0.25966461168536625
C#Cc1cnn[nH]1,0.3218694072056678
C#Cc1cn[nH]c1,0.42205454009490495
C#Cc1c[nH]nn1,0.4500588248392887
C#Cc1cnoc1,0.4742385474510229
C#Cc1ncno1,0.44664901885334984
C#Cc1cc[nH]n1,0.41471883673148113
C#Cc1nc[nH]n1,0.4402687349211192
C#Cc1cn[nH]n1,0.36783435817051213
C#Cc1ccon1,0.473281332069746
C#Cc1ncon1,0.4974921845278004
C#Cc1cnon1,0.5413086050612037
Cc1cc(O)no1,0.792829743002585
Cc1cncnn1,1.0888924036280514
Cc1cnncn1,1.0377798178942612
Cc1conc1O,0.8316822057058744
Cc1nccnn1,1.090792167447944
Cc1n[nH]c(=O)o1,0.6000694170779752
Cc1noc(=O)[nH]1,0.8004628125345334
Cc1noc(=O)o1,0.8755883150097361
Cn1ncoc1=O,0.43891638281093037
N#Cc1ccn[nH]1,0.3544065395872167
N#Cc1ccno1,0.2988590400436806
N#Cc1cn[nH]c1,0.45997618247565697
N#Cc1c[nH]nn1,0.2175606589189556
N#Cc1cnoc1,0.5196870532745379
N#Cc1ncno1,0.5635201816057815
N#Cc1cc[nH]n1,0.5010261561255902
N#Cc1nc[nH]n1,0.5480500931025745
N#Cc1cn[nH]n1,0.39947974579445145
N#Cc1ccon1,0.3922337312014861
N#Cc1ncon1,0.6229210873607371
N#Cc1cnon1,0.7555172005795612
N#Cc1nnon1,0.011403861939470517
N=c1cconc1,0.7285373705835809
N=c1cnocn1,1.2141933856782998
N=c1cncno1,0.9622819002161123
Nc1cnncn1,1.11686172172449
Nc1nccnn1,1.07752051508578
Nc1n[nH]c(=O)o1,0.9175116385140427
Nc1noc(=O)o1,1.096138717546637
O=c1cc[nH]nc1,0.2933983381262806
O=c1cconc1,0.24232714093159302
O=c1cnocn1,0.5279798087540257
O=c1cnonc1,0.37361318855619174
O=c1cccn[nH]1,0.26381005063558405
O=c1nccn[nH]1,0.5544338600957417
O=c1cncn[nH]1,0.7300221877849253
O=c1ccnn[nH]1,0.900645877358329
O=c1ncnn[nH]1,0.9610850068293075
O=c1cncno1,0.8799876907323778
O=Cc1ccn[nH]1,0.5101042870010133
O=Cc1ccno1,0.6256789354374632
O=Cc1cnno1,0.5678047796482133
O=Cc1cn[nH]c1,0.43187219516403275
O=Cc1c[nH]nn1,0.24921377457940252
O=Cc1cnoc1,0.456939281501036
O=Cc1ncno1,0.3838412731529388
O=Cc1cc[nH]n1,0.2812178084404877
O=Cc1cn[nH]n1,0.3360871182867413
O=Cc1ccon1,0.15682848988944897
O=Cc1ncon1,0.2675936596097017
O=Cc1cnon1,0.36792421020982147
O=Cn1cccn1,0.7010499935786356
O=Cn1ccnn1,0.9105465544034814
O=Cn1cnnc1,1.6236245577747468
O=Cn1cnnn1,1.0628377884113434
O=Cn1nccn1,0.41188988526664616
O=Cn1ncnn1,0.6016924953928537
Oc1cncnn1,1.146538282995607
Oc1cnncn1,1.1674781620204158
Oc1nccnn1,1.2686827699708374
Oc1ncnnn1,1.4754049109760672
O=c1[nH]nc(O)[nH]1,0.7737236673656298
O=c1[nH]nc(O)o1,0.8273646546622331
O=c1onc(O)o1,1.0989513421718584
ON=c1cc[nH]cc1,0.6013885440661397
ON=c1ccocc1,0.6441388491966791
O=C1C=CC(=NO)C1,0.4787500069269299
O=C1CC=CC1=NO,0.9704284216331871
O=C1NC=CC1=NO,1.0091743789234897
Fc1ccccc1,0.3920516325160861
Fc1ccncc1,0.9661067888828256
Fc1cccnc1,0.8617841627747111
Fc1cnccn1,1.0573512628780009
Fc1cncnc1,0.998137762027909
Fc1ccccn1,0.3949160676456813
Fc1ncccn1,0.964667387508598
Fc1ccncn1,1.0354815431346651
Fc1ncncn1,1.015444946495336
Fc1cncnn1,1.0968255604693695
Fc1cnncn1,1.1335933851078153
Fc1nccnn1,1.1086332667819079
Fc1ncnnn1,1.368682321113738
N=c1[nH]c(=O)cco1,0.5048871271064854
N=c1[nH]c(=O)nco1,0.9379678893456003
N=c1cc[nH]c(=O)[nH]1,0.47884943738063157
N=c1nc[nH]c(=O)[nH]1,0.7862757414968655
N=c1ccoc(=O)[nH]1,0.6304161134703463
N=c1ncoc(=O)[nH]1,1.2507937241553009
N=c1[nH]ccc(=O)[nH]1,0.30281974080389773
N=c1[nH]ccc(=O)o1,0.30923735877695435
N=c1[nH]cnc(=O)[nH]1,0.5925116414837248
N=c1cc[nH]c(=O)o1,0.5471487699342106
N=c1nc[nH]c(=O)o1,1.612720650873598
N=c1ccoc(=O)o1,0.754198318492854
N=c1ncoc(=O)o1,2.021500082752027
O=c1ccoc(=O)[nH]1,0.8189650400163373
O=c1cc[nH]c(=O)[nH]1,0.45835057349722774
Cc1cc(=O)cc[nH]1,0.24395089953395654
Cc1cc(=O)cco1,0.3405047800661123
Cc1cc(=O)nc[nH]1,0.5863334566129197
Cc1cc(=O)nco1,0.7790757413804386
Cc1nc(=O)cc[nH]1,0.6740763405705366
Cc1nc(=O)cco1,0.4637297228509851
Cc1nc(=O)nco1,0.8154205103965069
Nc1cc(=O)cc[nH]1,0.5538319983752444
Nc1cc(=O)cco1,0.48479240691995074
Nc1cc(=O)nc[nH]1,0.6360874588262959
Nc1cc(=O)nco1,0.5351243248296669
Nc1nc(=O)cc[nH]1,0.8128268831114838
Nc1nc(=O)cco1,0.7135729515102867
Nc1nc(=O)nc[nH]1,0.9129661375773139
Nc1nc(=O)nco1,0.8663602493252256
O=c1cc[nH]c(O)c1,0.3224072405100742
O=c1ccoc(O)c1,0.5020481346382439
O=c1cc(O)[nH]cn1,0.5293530864273635
O=c1cc(O)ocn1,0.6786378418073582
O=c1cc[nH]c(O)n1,0.7655560026869352
O=c1ccoc(O)n1,0.7163720248554455
O=c1ncoc(O)n1,0.8624301341769751
Cc1cc[nH]c(=O)c1,0.27477238040955854
Cc1cc(=O)[nH]cn1,0.38086159775411943
Cc1ccoc(=O)c1,0.3115582462087332
Cc1cc(=O)ocn1,0.40565523674013093
Cc1cc[nH]c(=O)n1,0.23209513788788172
Cc1nc[nH]c(=O)n1,0.9409866675305238
Cc1ccoc(=O)n1,0.34975913196285546
Cc1ncoc(=O)n1,1.0466907347254164
Nc1cc[nH]c(=O)c1,0.3248691101998702
Nc1cc(=O)[nH]cn1,0.3399470280219248
Nc1ccoc(=O)c1,0.304617380244963
Nc1cc(=O)ocn1,0.35486916058289353
Nc1cc[nH]c(=O)n1,0.249666926005375
Nc1nc[nH]c(=O)n1,0.7160791213591438
Nc1ccoc(=O)n1,0.31879721305267594
Nc1ncoc(=O)n1,0.48345303465066536
O=c1cc(O)cc[nH]1,0.2792998129807529
O=c1cc(O)nc[nH]1,0.4503973890659836
O=c1cc(O)nco1,0.47812452570906316
O=c1nc(O)cc[nH]1,0.2622944573449786
O=c1nc(O)nc[nH]1,0.9892639343306655
O=c1nc(O)cco1,0.30296366189213586
O=c1nc(O)nco1,1.1359041226878617
Cc1cccc(C)c1,0.3564762113837787
Cc1cncc(C)c1,0.7538868840310897
Cc1ccnc(C)c1,0.924129097002151
Cc1cc(C)ncn1,0.9144949011861172
Cc1cccc(C)n1,0.8382565885513031
Cc1cccc(N)c1,0.43766727075308154
Cc1cccc(O)c1,0.42059864861585083
Cc1cccc(O)n1,0.41881151277448225
Cc1ccnc(N)n1,0.42522371568156814
Cc1ccnc(O)c1,0.3772755163226975
Cc1ccnc(O)n1,1.0143929538116936
Cc1cncc(C)n1,0.7072237157808559
Cc1cncc(N)c1,0.4424750895723264
Cc1cncc(N)n1,0.4156382554792799
Cc1cncc(O)c1,0.5972897726660449
Cc1cncc(O)n1,0.6851486044015473
Cc1ccnc(C)n1,0.9751906341516587
Cc1ncnc(C)n1,0.9873736672907398
Cc1nccc(N)n1,0.5507558585650258
Cc1cc(O)ccn1,1.0153032567413902
Cc1nccc(O)n1,1.1554755948818638
Cc1cc(N)ncn1,0.4566300783717452
Cc1ncnc(N)n1,0.9999776063468744
Cc1cc(O)ncn1,1.0456321568817657
Cc1ncnc(O)n1,1.0785135134556185
Nc1cccc(N)c1,0.534691173781539
Nc1cncc(N)c1,0.5202930783434567
Nc1cc(N)ncn1,0.36459818811999867
Nc1ccnc(O)c1,0.41590775717668294
Nc1cccc(O)c1,0.5135192087327596
Nc1cccc(O)n1,0.4214623928437504
Nc1cncc(N)n1,0.40642632615526963
Nc1cncc(O)c1,0.5169618316649576
Nc1cncc(O)n1,0.41299061356767197
Nc1ncnc(N)n1,0.2463008759477816
Nc1ccnc(O)n1,0.35772241182530706
Nc1cc(O)ccn1,0.39161453581618844
Nc1nccc(O)n1,0.338717889129839
Nc1cc(O)ncn1,0.34944171099596133
Nc1ncnc(O)n1,0.6581918768843025
Oc1cccc(O)c1,0.5178064190677105
Oc1cncc(O)c1,0.610189662902485
Oc1cc(O)ncn1,0.5494444868218125
Oc1cccc(O)n1,0.4576975543441222
Oc1cncc(O)n1,0.4853108929164591
Oc1ccnc(O)n1,0.54358149158179
Oc1ncnc(O)n1,1.2825586786620988
Cc1cccc(=O)[nH]1,0.3471238712409104
Cc1cccc(=O)o1,0.3305014072011545
Cc1ccnc(=O)[nH]1,0.28950944825010083
Cc1ccnc(=O)o1,0.3690603677514446
Cc1cncc(=N)o1,0.35670522251894
Cc1cncc(=O)[nH]1,0.4041410584413825
Cc1cncc(=O)o1,0.46107239368029695
Cc1nccc(=O)[nH]1,0.46353886209908524
Cc1nccc(=O)o1,0.5247027399746003
Cc1ncnc(=O)[nH]1,0.9349915609454911
Cc1ncnc(=O)o1,1.001652957758779
Nc1cccc(=O)[nH]1,0.44067442966479575
Nc1cccc(=O)o1,0.32460646577783336
Nc1ccnc(=O)[nH]1,0.29773398475299473
Nc1ccnc(=O)o1,0.26263544338689826
N=c1cncc(N)o1,0.41101941982378776
Nc1cncc(=O)[nH]1,0.4797470870089455
Nc1cncc(=O)o1,0.35042918545332213
Nc1nccc(=O)[nH]1,0.48132714410348854
Nc1nccc(=O)o1,0.40411169734397845
Nc1ncnc(=O)[nH]1,0.5488378358950285
Nc1ncnc(=O)o1,0.5987231875296857
O=c1cccc(O)[nH]1,0.3463677753079537
O=c1cccc(O)o1,0.4151633893561666
N=c1cncc(O)o1,0.5100123124720994
O=c1cncc(O)o1,0.506619105441132
O=c1ccnc(O)o1,0.5102358813310275
Cc1[nH]c(=O)oc1C,0.561542974142867
Cc1oc(=O)oc1C,0.6549164952084539
Cc1[nH]c(=O)oc1N,1.6159918964149256
Cc1oc(=O)oc1N,1.003150482682031
Cc1[nH]c(=O)[nH]c1O,0.6236207196416217
Cc1[nH]c(=O)oc1O,0.807710595872777
Nc1oc(=O)oc1N,1.995019092124494
Nc1oc(=O)[nH]c1O,1.9104675882499578
Nc1[nH]c(=O)oc1O,1.7972819373790117
Nc1oc(=O)oc1O,2.073395349958446
O=c1[nH]c(O)c(O)[nH]1,1.18002302513014
Cc1nc(O)oc1C,0.6547394034241734
Cc1oc(O)nc1O,0.7689256446483341
Cc1cc(O)c(C)o1,0.5211949457425362
Cc1nc(O)c(C)o1,0.6004441724617209
Nc1oc(O)nc1O,2.015780845333211
Nc1nc(O)oc1O,1.40842133120168
Nc1cc(O)c(O)o1,1.2786752310657903
Oc1cc(O)c(O)[nH]1,0.9878629282429756
Oc1nc(O)c(O)[nH]1,0.8586419264793221
Cc1cn(C)c(=O)o1,0.5311619913882168
Cn1cc(O)oc1=O,0.7077262558977964
Cc1ccc(C)cc1,0.3473778896495787
Cc1ccc(N)cc1,0.45332517232964165
Cc1ccc(O)cc1,0.4050832259217714
Cc1ccc(C)nc1,0.6828444791899528
Cc1cnc(C)cn1,1.0361095278003631
Cc1cnc(C)nc1,0.9969950737468025
Cc1ccc(N)nc1,0.4010219246192719
Cc1cnc(N)cn1,0.36812307111540576
Cc1cnc(N)nc1,0.2744632317098876
Cc1ccc(O)nc1,0.42403852319512225
Cc1cnc(O)cn1,0.5609512894825457
Cc1cnc(O)nc1,0.8170630992863153
Cc1ccc(N)cn1,0.4565185388473765
Cc1ncc(N)cn1,0.4715820890487521
Cc1ccc(O)cn1,0.4686311216719332
Cc1ncc(O)cn1,1.0301030468544923
Nc1ccc(N)cc1,0.763959754815005
Nc1ccc(O)cc1,0.6077477663766331
Nc1ccc(N)nc1,0.729997670312514
Nc1cnc(N)cn1,0.6533555405167135
Nc1cnc(N)nc1,0.6460094968206249
Nc1ccc(O)nc1,0.6121720405299129
Nc1cnc(O)cn1,0.5311995703286811
Nc1cnc(O)nc1,0.6144504509684339
Nc1ccc(O)cn1,0.5895362926930829
Nc1ncc(O)cn1,0.4600326461277291
Oc1ccc(O)cc1,0.5062443500555673
Oc1ccc(O)nc1,0.5559768280545541
Oc1cnc(O)cn1,0.503433929550738
Oc1cnc(O)nc1,0.5450988808261172
Cc1ccc(=O)[nH]c1,0.2529871792776248
Cc1c[nH]c(=O)cn1,0.3057074688877037
Cc1cnc(=O)[nH]c1,0.23672649078980612
Cc1coc(=N)cn1,0.33888921209654654
Cc1ccc(=O)oc1,0.3111040063249675
Cc1coc(=O)cn1,0.41314087491446116
Cc1cnc(=O)oc1,0.4236789789829345
Nc1ccc(=O)[nH]c1,0.6418490643936821
Nc1c[nH]c(=O)cn1,0.5523993726419576
Nc1cnc(=O)[nH]c1,0.6256169750831759
N=c1cnc(N)co1,0.5859410682369344
Nc1ccc(=O)oc1,0.7475009673380555
Nc1coc(=O)cn1,0.6105958202424517
